Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
244,3.9107419276237487,3.911613202095032,0.0425125,0.0455
245,3.9731868362426757,3.965992897748947,0.0419,0.0415
246,3.8965215528011323,3.891539525985718,0.0401875,0.0401
247,3.8782784903049468,3.8709229707717894,0.053525,0.05385
248,3.83965291261673,3.8388637721538545,0.0573375,0.05835
249,3.8557160913944246,3.852131634950638,0.05725,0.0581
250,3.8324559903144837,3.82864106297493,0.056775,0.05795
251,3.8604767262935638,3.857371783256531,0.0535625,0.05375
252,3.977953248023987,3.9712530434131623,0.053325,0.05355
253,3.868590077161789,3.8676591217517853,0.050625,0.0503
254,3.8587985467910766,3.858175277709961,0.0575,0.0587
255,3.8493338012695313,3.845018392801285,0.05345,0.0537
256,3.836496025323868,3.834637349843979,0.04575,0.04575
257,3.8892735660076143,3.885614740848541,0.053075,0.0534
258,3.9419455564022066,3.9426419913768767,0.0542625,0.05475
259,3.8959883081912996,3.896180272102356,0.0579875,0.05895
260,3.957864705324173,3.9617320358753205,0.033525,0.032
261,3.9032293224334715,3.8988543272018434,0.058625,0.05985
262,4.007297247648239,3.994315904378891,0.0571125,0.0573
263,3.9601803505420685,3.9517029523849487,0.0398375,0.03925
264,3.9307941675186155,3.931746006011963,0.0505875,0.0518
265,3.9223711502552034,3.9168603897094725,0.038175,0.03815
266,3.9270222771167753,3.922436624765396,0.0580625,0.0586
267,3.9581369757652283,3.9598316967487337,0.0579625,0.05895
268,3.911368308067322,3.9188588678836824,0.04245,0.0435
269,3.950040148496628,3.948263055086136,0.0569625,0.0578
270,3.879719846248627,3.8787327229976656,0.057625,0.0586
271,3.8968928492069246,3.8912656247615813,0.05335,0.054
272,3.900766237974167,3.8896769642829896,0.0583625,0.0593
273,3.9017565083503722,3.888577455282211,0.0572375,0.0585
274,4.019257533550262,3.998539423942566,0.05815,0.05885
275,3.8516235947608948,3.847165638208389,0.053325,0.05375
276,3.8458347272872926,3.8377116203308104,0.0534625,0.05385
277,3.8772023022174835,3.869358605146408,0.05285,0.0534
278,3.842931280136108,3.8367219269275665,0.053225,0.05365
279,3.8403524911403655,3.8338597238063814,0.0535125,0.0535
280,3.87869707942009,3.875810611248016,0.0531,0.05365
281,3.8690469241142273,3.871982330083847,0.052675,0.0532
282,3.8568928408622742,3.8623169302940368,0.0394,0.03955
283,3.8971856129169464,3.9073696970939635,0.0535875,0.05365
284,3.845294017791748,3.8442737102508544,0.053175,0.0535
285,4.008914886713028,4.003258937597275,0.0429,0.0442
286,3.912287381887436,3.9031729876995085,0.05805,0.05955
287,3.915273722410202,3.8987762570381164,0.043125,0.0445
288,3.895737656354904,3.8860244691371917,0.0529875,0.0537
289,3.898342614173889,3.8942410826683043,0.0427375,0.0425
290,3.8928829824924467,3.901492029428482,0.05755,0.05875
291,3.8611439883708956,3.8677189886569976,0.0568625,0.05785
292,3.868544354438782,3.873414421081543,0.0426625,0.04435
293,3.8230847799777985,3.8184756994247437,0.042425,0.0439
294,3.8605278062820436,3.8561786293983458,0.042825,0.04425
295,3.858357778787613,3.8569420158863066,0.042625,0.0441
296,3.8544359505176544,3.854201376438141,0.0426,0.044
297,3.9253529572486876,3.9204544842243196,0.0433,0.0449
298,3.868162462711334,3.866933619976044,0.0427875,0.04415
299,3.920575535297394,3.91336629986763,0.0333,0.03495
