Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
475,15.928804025053978,15.800570548772813,0.04265,0.04225
476,5.233797665238381,5.243984738588333,0.02675,0.02715
477,6.103610789775848,5.831740190982819,0.0505375,0.0487
478,6.100569399595261,6.320548151731491,0.0394375,0.0403
479,7.964859999418259,7.366093465089798,0.0513375,0.0529
480,25.558489537239076,25.73668890953064,0.036375,0.0374
481,7.297725806832314,6.473329499959946,0.050475,0.0487
482,4.53034265756607,4.2726200842857365,0.0425875,0.0417
483,3.9725449573993683,3.887877860069275,0.05135,0.0531
484,3.9105045300722123,3.854056897163391,0.0515625,0.05325
485,4.106212822198867,4.012478362321854,0.0515375,0.0533
486,4.091945881843567,4.191604549884796,0.0412125,0.0399
487,4.309991580843925,4.070160454511642,0.0446875,0.04525
488,5.803459563851357,5.15904949426651,0.044225,0.04495
489,11.778358673453331,11.343995271921157,0.0399625,0.0394
490,6.23246407866478,5.800958572626114,0.05035,0.04855
491,6.852746598124504,6.59685752749443,0.0510625,0.0527
492,6.39741940677166,6.109666601419449,0.050925,0.05255
493,13.81222216963768,14.016376727819443,0.0500375,0.04845
494,5.90334099471569,6.046236976385116,0.0510375,0.05285
495,6.684861562848091,6.388671935796737,0.04375,0.0444
496,9.044514406323433,9.197815794944763,0.0509875,0.05255
497,7.095949742794037,7.422545646429062,0.0506125,0.05225
498,9.886825262904168,10.227947307825088,0.038975,0.039
499,6.554534808993339,6.453602609634399,0.0435,0.04445
